"","Name","Sales","UserScore","Developer","CriticalScore","Genre","Platform","Rating"
"1400","Bravely Default: Flying Fairy","High","Medium","Other","Medium","Role-Playing","Nintendo","T"
"1401","Ryse: Son of Rome","High","Low","Crytek","Low","Action","Microsoft","M"
"1402","Mortal Kombat X","High","Medium","Warner Bros. Interactive Entertainment, NetherRealm Studios","High","Fighting","Microsoft","M"
"1403","Paper Mario","High","Medium","Other","Medium","Role-Playing","Nintendo","T"
"1404","Rise of the Tomb Raider","High","High","Crystal Dynamics","High","Adventure","Microsoft","M"
"1405","Duke Nukem: Time to Kill","High","Medium","Other","Medium","Shooter","Sony","T"
"1406","Sonic Generations","High","High","Sega, Sonic Team","High","Platform","Microsoft","E"
"1407","Dave Mirra Freestyle BMX 2","High","High","Z-Axis, Ltd.","High","Sports","Sony","T"
"1408","Bakugan: Battle Brawlers","High","Low","Now Production","Low","Action","Nintendo","E"
"1409","LEGO Indiana Jones: The Original Adventures","High","High","Traveller's Tales","High","Action","Sony","E10+"
"1410","Deus Ex: Human Revolution","High","High","Eidos Montreal","High","Shooter","Microsoft","M"
"1411","A Collection of Activision Classic Games for the Atari 2600","High","Medium","Other","Medium","Misc","Sony","T"
"1412","Final Fantasy XII: Revenant Wings","High","Low","Square Enix, Think and Feel","High","Role-Playing","Nintendo","E10+"
"1413","Call of Duty: Black Ops","High","Low","Treyarch","High","Shooter","Nintendo","M"
"1414","Deus Ex: Human Revolution","High","High","Eidos Montreal","High","Shooter","Sony","M"
"1415","Star Wars Knights of the Old Republic II: The Sith Lords","High","High","Obsidian Entertainment","High","Role-Playing","Microsoft","T"
"1416","Pocket Monsters Stadium","High","Medium","Other","Medium","Strategy","Nintendo","T"
"1417","The Sims 2","High","Low","Maxis","Medium","Simulation","Other","T"
"1418","Dead Rising 2","High","Low","Blue Castle Games","High","Action","Sony","M"
"1419","Ridge Racer 7","High","Medium","Namco Bandai Games","High","Racing","Sony","E"
"1420","Tom Clancy's Ghost Recon 2","High","High","Red Storm Entertainment","High","Shooter","Microsoft","T"
"1421","Need for Speed: The Run","High","Low","Black Box","Medium","Action","Microsoft","T"
"1422","Crash Bandicoot 2: N-Tranced","High","Medium","Vicarious Visions","Medium","Platform","Nintendo","E"
"1423","Titanfall","High","Low","Bluepoint Games","High","Shooter","Microsoft","M"
"1424","SingStar Abba","High","Medium","SCEE London Studio","Medium","Misc","Sony","T"
"1425","Gradius","High","Medium","Other","Medium","Shooter","Nintendo","T"
"1426","Dragon Quest III: Soshite Densetsu e...","High","Medium","Other","Medium","Role-Playing","Nintendo","T"
"1427","Centipede","High","Medium","Other","Medium","Shooter","Other","T"
"1428","Dead to Rights","High","High","Namco","Medium","Shooter","Sony","M"
"1429","WWE '13","High","High","THQ","High","Action","Sony","T"
"1430","Dance Dance Revolution (Japan)","High","Medium","Other","Medium","Simulation","Sony","T"
"1431","Hasbro Family Game Night 2","High","Low","Electronic Arts","Medium","Misc","Nintendo","E"
"1432","Madden NFL 98","High","Medium","Other","Medium","Sports","Sony","T"
"1433","Gardening Mama","High","High","Taito Corporation","Low","Puzzle","Nintendo","E"
"1434","Burnout Paradise","High","Low","Criterion Games","High","Racing","Microsoft","E10+"
"1435","Middle-Earth: Shadow of Mordor","High","High","Monolith Productions","High","Action","Microsoft","M"
"1436","MotorStorm: Pacific Rift","High","High","Evolution Studios","High","Racing","Sony","T"
"1437","Samurai Warriors","High","High","Omega Force","Medium","Action","Sony","T"
"1438","Battlefield 4","High","Low","EA DICE","High","Shooter","PC","M"
"1439","The Simpsons: Hit & Run","High","Medium","Other","Medium","Racing","Microsoft","T"
"1440","Gears of War 4","High","Low","The Coalition","High","Shooter","Microsoft","M"
"1441","SaGa Frontier","High","Medium","Other","Medium","Role-Playing","Sony","T"
"1442","SingStar Party","High","Medium","Other","Medium","Misc","Sony","T"
"1443","FIFA Soccer 08","High","Medium","EA Canada","High","Sports","Other","E"
"1444","FIFA Soccer 09","High","High","EA Canada","High","Sports","Other","E"
"1445","Disney Princess: Enchanted Journey","High","Low","Papaya Studios","Medium","Adventure","Nintendo","E"
"1446","FIFA Soccer 08","High","Medium","EA Canada","High","Sports","Microsoft","E"
"1447","Test Drive","High","Medium","Pitbull Syndicate","Medium","Racing","Sony","T"
"1448","Devil May Cry 4","High","High","Capcom","High","Action","Microsoft","M"
"1449","Tom Clancy's Rainbow Six: Vegas 2","High","Medium","Ubisoft Montreal","High","Shooter","Sony","M"
"1450","Metroid: Other M","High","Low","Team Ninja","High","Action","Nintendo","T"
"1451","Crysis 2","High","Medium","Crytek","High","Action","Microsoft","M"
"1452","Chrono Trigger","High","High","TOSE","High","Role-Playing","Nintendo","E10+"
"1453","Marvel vs. Capcom 3: Fate of Two Worlds","High","Medium","Capcom","High","Fighting","Sony","T"
"1454","Mortal Kombat 3","High","Medium","Other","Medium","Fighting","Other","T"
"1455","Doom 3","High","Medium","Vicarious Visions","High","Shooter","Microsoft","M"
"1456","Tom Clancy's Rainbow Six: Siege","High","Low","Ubisoft Montreal","Medium","Shooter","Microsoft","M"
"1457","F1 2010","High","Medium","Codemasters Birmingham","High","Racing","Sony","E"
"1458","Monster Hunter Freedom","High","High","Capcom","Medium","Role-Playing","Other","T"
"1459","Donkey Kong Jungle Beat","High","High","Nintendo","High","Platform","Nintendo","E10+"
"1460","Need for Speed Carbon","High","High","EA Canada","Medium","Racing","Sony","E10+"
"1461","Lost Planet: Extreme Condition","High","Medium","Capcom","High","Shooter","Microsoft","T"
"1462","Command & Conquer: Red Alert 2","High","Medium","Other","Medium","Strategy","PC","T"
"1463","NBA 2K15","High","Low","Visual Concepts","Medium","Sports","Sony","E"
"1464","Max Payne 2: The Fall of Max Payne","High","High","Rockstar Vienna","Medium","Shooter","Sony","M"
"1465","Battlefield: Bad Company","High","High","EA DICE","High","Shooter","Sony","T"
"1466","MVP Baseball 2004","High","High","EA Sports","High","Sports","Sony","E"
"1467","Yokai Watch 3","High","Medium","Other","Medium","Action","Nintendo","T"
"1468","Ratchet & Clank: Up Your Arsenal (Weekly american sales)","High","Medium","Other","Medium","Platform","Sony","T"
"1469","Alan Wake","High","High","Remedy Entertainment","High","Action","Microsoft","T"
"1470","Spider-Man: The Movie","High","Medium","Other","Medium","Action","Nintendo","T"
"1471","WWF War Zone","High","Medium","Other","Medium","Fighting","Nintendo","T"
"1472","Tony Hawk's Pro Skater","High","Medium","Other","Medium","Sports","Nintendo","T"
"1473","The Sims: Bustin' Out","High","Medium","Other","Medium","Simulation","Nintendo","T"
"1474","Triple Play 2001","High","Medium","Other","Medium","Sports","Sony","T"
"1475","Metroid Prime 2: Echoes","High","High","Retro Studios","High","Shooter","Nintendo","T"
"1476","The Elder Scrolls V: Skyrim","High","Medium","Other","Medium","Role-Playing","Sony","T"
"1477","Corvette","High","Low","Steel Monkeys","Low","Racing","Sony","E"
"1478","WWE SmackDown vs Raw 2008","High","Medium","Yuke's","Medium","Fighting","Sony","T"
"1479","Skylanders SWAP Force","High","Low","Vicarious Visions","High","Platform","Microsoft","E10+"
"1480","Grand Theft Auto: Chinatown Wars","High","High","Rockstar Leeds","High","Action","Nintendo","M"
"1481","UFC Undisputed 2010","High","Low","Yuke's","High","Fighting","Microsoft","T"
"1482","World of Warcraft: Wrath of the Lich King","High","Medium","Blizzard Entertainment","High","Role-Playing","PC","T"
"1483","Gyromite","High","Medium","Other","Medium","Puzzle","Nintendo","T"
"1484","TOCA 2: Touring Cars","High","Medium","Other","Medium","Racing","Sony","T"
"1485","NFL 2K3","High","Medium","Visual Concepts","High","Sports","Sony","E"
"1486","Assassin's Creed III: Liberation","High","Medium","Ubisoft","Medium","Action","Other","M"
"1487","Fighting Force","High","Medium","Other","Medium","Fighting","Sony","T"
"1488","Petz Wild Animals: Dolphinz","High","Medium","Magic Pockets","Medium","Simulation","Nintendo","E"
"1489","Mega Man Battle Network 4: Red Sun / Blue Moon","High","Medium","Other","Medium","Role-Playing","Nintendo","T"
"1490","Your Shape: Fitness Evolved","High","Medium","Ubisoft Montreal","Medium","Sports","Microsoft","E"
"1491","Need for Speed Underground Rivals","High","High","Team Fusion","Medium","Racing","Other","E"
"1492","Madden NFL 97","High","Medium","Other","Medium","Sports","Sony","T"
"1493","The ICO & Shadow of the Colossus Collection","High","Medium","Other","Medium","Adventure","Sony","T"
"1494","TNN Motor Sports Hardcore 4x4","High","Medium","Other","Medium","Racing","Sony","T"
"1495","MAG: Massive Action Game","High","Medium","Other","Medium","Shooter","Sony","T"
"1496","IHRA Drag Racing 2","High","Medium","Bethesda Softworks","Medium","Racing","Sony","E"
"1497","Rage","High","Low","id Software","High","Shooter","Sony","M"
"1498","LEGO Harry Potter: Years 1-4","High","High","Traveller's Tales","High","Action","Sony","E10+"
"1499","Madagascar","High","Medium","Toys for Bob","Medium","Platform","Sony","E10+"
"1500","The Witcher 3: Wild Hunt","High","High","CD Projekt Red Studio","High","Role-Playing","Microsoft","M"
"1501","Rugrats Studio Tour","High","Medium","Other","Medium","Adventure","Sony","T"
"1502","Pitfall II: Lost Caverns","High","Medium","Other","Medium","Platform","Other","T"
"1503","Turok: Evolution","High","Medium","Acclaim","Low","Shooter","Sony","M"
"1504","[Prototype]","High","Medium","Radical Entertainment","High","Action","Microsoft","M"
"1505","Burnout 3: Takedown","High","Medium","Criterion Games","High","Racing","Microsoft","T"
"1506","The Beatles: Rock Band","High","High","Harmonix Music Systems","High","Misc","Microsoft","T"
"1507","Adventure","High","Medium","Other","Medium","Adventure","Other","T"
"1508","Yu-Gi-Oh! The Sacred Cards","High","Medium","Other","Medium","Role-Playing","Nintendo","T"
"1509","NBA Live 07","High","Low","EA Sports","Medium","Sports","Sony","E"
"1510","Yoshi's Woolly World","High","High","Good-Feel","High","Platform","Nintendo","E"
"1511","Skylanders Giants","High","Low","Toys for Bob","High","Action","Microsoft","E10+"
"1512","SingStar '80s","High","High","SCEA","High","Misc","Sony","T"
"1513","Romancing SaGa 3","High","Medium","Other","Medium","Role-Playing","Nintendo","T"
"1514","Test Drive 5","High","Medium","Other","Medium","Racing","Sony","T"
"1515","Tekken 6","High","Medium","Namco Bandai Games America, Namco Bandai Games","High","Fighting","Microsoft","T"
"1516","Assassin's Creed Syndicate","High","Low","Ubisoft Quebec","High","Action","Microsoft","M"
"1517","Digimon World","High","Medium","Other","Medium","Role-Playing","Sony","T"
"1518","Far Cry 4","High","Medium","Ubisoft Montreal","Medium","Shooter","Sony","M"
"1519","Pokemon Ranger: Guardian Signs","High","High","Creatures Inc.","Medium","Role-Playing","Nintendo","E"
"1520","LEGO Batman: The Videogame","High","Medium","Traveller's Tales","Medium","Action","Sony","E10+"
"1521","Mega Man Battle Network 3 Blue / White Version","High","Medium","Other","Medium","Role-Playing","Nintendo","T"
"1522","Resident Evil Zero","High","Medium","Other","Medium","Action","Nintendo","T"
"1523","High School Musical 3: Senior Year DANCE!","High","Medium","Other","Medium","Misc","Nintendo","T"
"1524","Crysis 2","High","Medium","Crytek","High","Action","Sony","M"
"1525","Pirates of the Caribbean: The Curse of the Black Pearl","High","Low","Pocket Studios","Low","Platform","Nintendo","E"
"1526","Mario & Luigi: Partners in Time","High","Medium","Other","Medium","Role-Playing","Nintendo","T"
"1527","Namco Museum DS","High","Low","M2","Medium","Misc","Nintendo","E"
"1528","Deal or No Deal","High","Low","Artefacts Studio","Low","Misc","Nintendo","E"
"1529","Transformers","High","High","Melbourne House","Medium","Shooter","Sony","T"
"1530","Dying Light","High","Medium","Techland","Medium","Action","Microsoft","M"
"1531","Fallout 4","High","Low","Bethesda Game Studios","High","Role-Playing","PC","M"
"1532","Sonic Colors","High","Medium","Dimps Corporation","High","Platform","Nintendo","E"
"1533","Assassin's Creed: Rogue","High","Medium","Ubisoft Sofia","Medium","Action","Sony","M"
"1534","EA Playground","High","Medium","EA Canada","Medium","Sports","Nintendo","E"
"1535","Midnight Club 3: DUB Edition (America weekly sales)","High","Medium","Other","Medium","Racing","Sony","T"
"1536","Gold's Gym: Cardio Workout","High","High","Ubisoft","Medium","Sports","Nintendo","E"
"1537","The Elder Scrolls Online","High","High","ZeniMax Media","High","Role-Playing","Microsoft","M"
"1538","Champions of Norrath","High","High","Snowblind Studios","High","Role-Playing","Sony","T"
"1539","LEGO Batman: The Videogame","High","Medium","Traveller's Tales","Medium","Action","Other","E10+"
"1540","Yakuman","High","Medium","Other","Medium","Misc","Nintendo","T"
"1541","Army Men 3D","High","Medium","Other","Medium","Action","Sony","T"
"1542","Imagine: Wedding Designer","High","Medium","Lexis Numerique, Virtual Toys","Medium","Simulation","Nintendo","E"
"1543","Twisted Metal 4","High","Medium","Other","Medium","Racing","Sony","T"
"1544","Manhunt","High","High","Rockstar North","High","Action","Sony","M"
"1545","Need for Speed Carbon","High","Medium","EA Canada","Medium","Racing","Nintendo","E10+"
"1546","Silent Hill 2","High","High","KCET","High","Action","Sony","M"
"1547","Castlevania: Symphony of the Night","High","High","Konami","High","Platform","Sony","T"
"1548","Guitar Hero: Aerosmith","High","Medium","Vicarious Visions","Medium","Misc","Nintendo","T"
"1549","The LEGO Movie Videogame","High","Medium","TT Games","Medium","Action","Microsoft","E10+"
"1550","The Sims 2: Nightlife","High","Low","Maxis","High","Simulation","PC","T"
"1551","Dark Souls II","High","High","From Software","High","Role-Playing","Sony","T"
"1552","Kid Icarus: Uprising","High","High","Opus, Project Sora","High","Action","Nintendo","E10+"
"1553","Pokemon Mystery Dungeon: Gates to Infinity","High","Low","Nintendo, Spike Chunsoft","Low","Role-Playing","Nintendo","E"
"1554","LEGO Batman: The Videogame","High","High","Traveller's Tales","High","Action","Sony","E10+"
"1555","Road Rash","High","Medium","Other","Medium","Racing","Sony","T"
"1556","Atlantis","High","Medium","Other","Medium","Shooter","Other","T"
"1557","NBA 2K9","High","Medium","Visual Concepts","High","Sports","Microsoft","E"
"1558","Tony Hawk's Underground","High","High","Neversoft Entertainment","High","Sports","Microsoft","T"
"1559","Hogan's Alley","High","Medium","Other","Medium","Shooter","Nintendo","T"
"1560","Metal Gear Solid V: Ground Zeroes","High","Low","Kojima Productions","Medium","Action","Sony","M"
"1561","Mystery Case Files: MillionHeir","High","Medium","Griptonite Games","Medium","Adventure","Nintendo","E"
"1562",".hack//Infection Part 1","High","High","CyberConnect2","Medium","Role-Playing","Sony","T"
"1563","Jillian Michaels' Fitness Ultimatum 2009","High","Low","3G Studios","Low","Sports","Nintendo","E"
"1564","Valkyria Chronicles","High","High","Sega","High","Role-Playing","Sony","T"
"1565","WWE '12","High","Low","Yuke's","Medium","Fighting","Microsoft","T"
"1566","Sonic Adventure DX: Director's Cut","High","Medium","Sonic Team","Low","Platform","Nintendo","E"
"1567","Jet Li: Rise to Honor","High","Medium","Other","Medium","Action","Sony","T"
"1568","Battle Arena Toshinden","High","Low","Tamsoft","Medium","Fighting","Sony","T"
"1569","WWE '13","High","High","THQ, Yuke's","High","Action","Microsoft","T"
"1570","Final Fantasy X / X-2 HD Remaster","High","High","Virtuos","High","Role-Playing","Sony","T"
"1571","Need for Speed Rivals","High","Low","Ghost Games","High","Racing","Sony","E10+"
"1572","EA Sports Active 2","High","High","EA Canada","High","Sports","Nintendo","E"
